title,company,location,job_type,sector,min_salary,max_salary,avg_salary,salary_raw,date_posted,url,source
Applicant Recruiters Limited Job Recruitment,Applicant Recruiters Limited Job Recruitment (13 Positions),Unknown,,,,,,,"28th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889579/applicant-recruiters-limited-job-recruitment-14-po.html,hotnigerianjobs
Jamub Group of Companies Job Recruitment,Jamub Group of Companies Job Recruitment (6 Positions),Unknown,,,,,,,"28th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889578/jamub-group-of-companies-job-recruitment-3-positio.html,hotnigerianjobs
Tranter IT Infrastructure Services Limited Job Recruitment,Tranter IT Infrastructure Services Limited Job Recruitment (3 Positions),Unknown,,,,,,,"28th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889567/tranter-it-infrastructure-services-limited-job-rec.html,hotnigerianjobs
Cashier at a Reputable Organization in the Food & Beverage Sector - TeamAce Limited,Cashier at a Reputable Organization in the Food & Beverage Sector - TeamAce Limited,Unknown,,,,,,,"28th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889580/cashier-at-a-reputable-organization-in-the-food-be.html,hotnigerianjobs
Guest Room Attendant (BGH) at The Bible Society of Nigeria,Guest Room Attendant (BGH) at The Bible Society of Nigeria,Unknown,,,,,,,"28th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889545/guest-room-attendant-bgh-at-the-bible-society-of-n.html,hotnigerianjobs
Safety Engineer at Rated Cranes and Scaffolding Nigeria Limited,Safety Engineer at Rated Cranes and Scaffolding Nigeria Limited,Unknown,,,,,,,"28th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889539/safety-engineer-at-rated-technologies-nigeria-limi.html,hotnigerianjobs
Sujimoto Holdings Limited Job Recruitment,Sujimoto Holdings Limited Job Recruitment (4 Positions),Unknown,,,,,,,"28th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889572/sujimoto-holdings-limited-job-recruitment-3-positi.html,hotnigerianjobs
Sow Real Estate Nigeria Limited Job Recruitment,Sow Real Estate Nigeria Limited Job Recruitment (8 Positions),Unknown,,,,,,,"28th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889538/sow-real-estate-nigeria-limited-job-recruitment-7.html,hotnigerianjobs
Guest Service Agent at The Bible Society of Nigeria,Guest Service Agent at The Bible Society of Nigeria,Unknown,,,,,,,"28th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889529/laundry-attendant-bgh-abuja-at-the-bible-society-o.html,hotnigerianjobs
Driver at the Bible Society of Nigeria,Driver at the Bible Society of Nigeria,Unknown,,,,,,,"28th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889528/driver-at-the-bible-society-of-nigeria.html,hotnigerianjobs
Warehouse Assistant at the Bible Society of Nigeria,Warehouse Assistant at the Bible Society of Nigeria (BSN),Unknown,,,,,,,"28th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889527/warehouse-assistant-at-the-bible-society-of-nigeri.html,hotnigerianjobs
Ama-Zuma Group Job Recruitment,Ama-Zuma Group Job Recruitment (7 Positions),Unknown,,,,,,,"28th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889526/amazuma-group-job-recruitment-6-positions.html,hotnigerianjobs
Intersect Consortium Job Recruitment,Intersect Consortium Job Recruitment (5 Positions),Unknown,,,,,,,"28th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889518/bradfield-consulting-limited-job-recruitment-6-pos.html,hotnigerianjobs
Kaplo Africa Job Recruitment,Kaplo Africa Job Recruitment (5 Positions),Unknown,,,,,,,"28th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889499/kaplo-africa-job-recruitment-5-positions.html,hotnigerianjobs
Otsuka Nigeria Nutraceutical Company (ONNC) Job Recruitment,Otsuka Nigeria Nutraceutical Company (ONNC) Job Recruitment (6 Positions),Unknown,,,,,,,"28th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889554/otsuka-nigeria-nutraceutical-company-onnc-job-recr.html,hotnigerianjobs
Carpa Healthcare Nigeria Limited Job Recruitment,Carpa Healthcare Nigeria Limited Job Recruitment (9 Positions),Unknown,,,,,,,"28th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889553/carpa-healthcare-nigeria-limited-job-recruitment-9.html,hotnigerianjobs
Porter at The Bible Society of Nigeria,Porter at The Bible Society of Nigeria,Unknown,,,,,,,"28th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889543/porter-at-the-bible-society-of-nigeria.html,hotnigerianjobs
Baker at Philgold Trading Store,Baker at Philgold Trading Store,Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/890268/baker-at-philgold-trading-store.html,hotnigerianjobs
Cashier at Philgold Trading Store,Cashier at Philgold Trading Store,Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/890269/cashier-at-philgold-trading-store.html,hotnigerianjobs
"Retired Associate Professor (Medical Laboratory Science) at Wesley University, Ondo","Retired Associate Professor (Medical Laboratory Science) at Wesley University, Ondo",Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/890140/retired-associate-professor-medical-laboratory-sci.html,hotnigerianjobs
Ultra-modern Manufacturing Company Trainee & Exp. Job Recruitment,Ultra-modern Manufacturing Company Trainee & Exp. Job Recruitment (6 Positions),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/890131/ultra-modern-manufacturing-company-trainee-exp-job.html,hotnigerianjobs
Brokers Sales Executive at the Concept Group,Brokers Sales Executive at the Concept Group,Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/890231/brokers-sales-executive-at-the-concept-group.html,hotnigerianjobs
Public Relations Officer (External Affairs) at Tyeeli New Energy Company Limited,Public Relations Officer (External Affairs) at Tyeeli New Energy Company Limited,Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/890236/public-relations-officer-external-affairs-at-tyeel.html,hotnigerianjobs
Pan-African Downstream Energy Company Job Recruitment,Pan-African Downstream Energy Company Job Recruitment (6 Positions),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/890066/a-panafrican-downstream-energy-initiative-job-recr.html,hotnigerianjobs
"Wesley University, Ondo Academic Job Recruitment (88 Positions) - PART I","Wesley University, Ondo Academic Job Recruitment (88 Positions) - PART I",Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/890065/wesley-university-ondo-academic-job-recruitment-19.html,hotnigerianjobs
Programme Executive – Research & Policy at a Pan-African Downstream Energy Company,Programme Executive – Research & Policy at a Pan-African Downstream Energy Company,Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/890143/business-executive-research-policy-at-a-panafrican.html,hotnigerianjobs
Business Development & Communications Executive at a Professional Firm,Business Development & Communications Executive at a Professional Firm,Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/890169/business-development-communications-executive-at-a.html,hotnigerianjobs
Event Coordinator at a Pan-African Downstream Energy Company,Event Coordinator at a Pan-African Downstream Energy Company,Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/890130/event-coordinator-at-a-panafrican-downstream-energ.html,hotnigerianjobs
KPMG Nigeria Job Recruitment,KPMG Nigeria Job Recruitment (16 Positions),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/890009/kpmg-nigeria-job-recruitment-17-positions.html,hotnigerianjobs
Programme Executive – Business Development at a Pan-African Downstream Energy Company,Programme Executive – Business Development at a Pan-African Downstream Energy Company,Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/890088/programme-executive-business-development-at-a-pana.html,hotnigerianjobs
Ascentech Services Limited Job Recruitment,Ascentech Services Limited Job Recruitment (76 Positions),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889974/ascentech-services-limited-job-recruitment-72-posi.html,hotnigerianjobs
Elizabeth Maddeux Limited Job Recruitment,Elizabeth Maddeux Limited Job Recruitment (18 Positions),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889971/elizabeth-maddeux-limited-job-recruitment-15-posit.html,hotnigerianjobs
Mulligan Hotel Job Recruitment,Mulligan Hotel Job Recruitment (3 Positions),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889962/mulligan-hotel-job-recruitment-3-positions.html,hotnigerianjobs
"Head, Communications, Publications & Media Relations at a Pan-African Downstream Energy Company","Head, Communications, Publications & Media Relations at a Pan-African Downstream Energy Company",Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/890052/head-communications-publications-media-relations-a.html,hotnigerianjobs
Head of Research & Policy at a Pan-African Downstream Energy Company,Head of Research & Policy at a Pan-African Downstream Energy Company,Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/890013/head-of-research-policy-at-otl-africa.html,hotnigerianjobs
Head of Business Development & Programmes at a Pan-African Downstream Energy Company,Head of Business Development & Programmes at a Pan-African Downstream Energy Company,Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/890014/head-of-business-development-programmes-at-otl-afr.html,hotnigerianjobs
Dangote Industries Limited Job Recruitment,Dangote Industries Limited Job Recruitment (34 Positions),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889950/dangote-industries-limited-job-recruitment-34-posi.html,hotnigerianjobs
Morkem Media Company Job Recruitment,Morkem Media Company Job Recruitment (10 Positions),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889943/morkem-media-company-job-recruitment-9-positions.html,hotnigerianjobs
Levitikal Group Job Recruitment,Levitikal Group Job Recruitment (5 Positions),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889941/levitikal-group-job-recruitment-4-positions.html,hotnigerianjobs
Ellasot Consulting Job Recruitment,Ellasot Consulting Job Recruitment (3 Positions),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889940/ellasot-consulting-job-recruitment-3-positions.html,hotnigerianjobs
Equinix Nigeria Job Recruitment,Equinix Nigeria Job Recruitment (10 Positions),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889928/equinix-nigeria-job-recruitment-10-positions.html,hotnigerianjobs
Growth in Value Alliance (GV Alliance) Partners Job Recruitment,Growth in Value Alliance (GV Alliance) Partners Job Recruitment (4 Positions),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889924/growth-in-value-alliance-gv-alliance-partners-job.html,hotnigerianjobs
Proforce Limited Job Recruitment,Proforce Limited Job Recruitment (5 Positions),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889917/proforce-limited-job-recruitment-3-positions.html,hotnigerianjobs
Rainoil Limited Job Recruitment,Rainoil Limited Job Recruitment (3 Positions),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889960/rainoil-limited-job-recruitment-3-positions.html,hotnigerianjobs
QA / QC Manager at Benek Engineering Company Limited,QA / QC Manager at Benek Engineering Company Limited (BECL),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889918/qa-qc-manager-at-benek-engineering-company-limited.html,hotnigerianjobs
Transport Manager at Benek Engineering Company Limited,Transport Manager at Benek Engineering Company Limited (BECL),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889914/transport-manager-at-benek-engineering-company-lim.html,hotnigerianjobs
Legal Officer at Benek Engineering Company Limited,Legal Officer at Benek Engineering Company Limited (BECL),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889913/legal-officer-at-benek-engineering-company-limited.html,hotnigerianjobs
Admin Manager at Benek Engineering Company Limited,Admin Manager at Benek Engineering Company Limited (BECL),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889912/admin-manager-at-engineering-company-limited-becl.html,hotnigerianjobs
Project Engineers at Benek Engineering Company Limited,Project Engineers at Benek Engineering Company Limited (BECL),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889911/project-engineers-at-benek-engineering-company-lim.html,hotnigerianjobs
Company Secretary at Benek Engineering Company Limited,Company Secretary at Benek Engineering Company Limited (BECL),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889910/company-secretary-at-benek-engineering-company-lim.html,hotnigerianjobs
Senior Accountant at Benek Engineering Company Limited,Senior Accountant at Benek Engineering Company Limited (BECL),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889908/senior-accountant-at-engineering-company-limited-b.html,hotnigerianjobs
Benek Engineering Company Limited (BECL) Job Recruitment,Benek Engineering Company Limited (BECL) Job Recruitment (16 Positions),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889906/benek-engineering-company-limited-job-recruitment.html,hotnigerianjobs
Project Supervisors at Benek Engineering Company Limited,Project Supervisors at Benek Engineering Company Limited (BECL),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889905/project-supervisors-at-benek-engineering-company-l.html,hotnigerianjobs
Maintenance Manager at Benek Engineering Company Limited,Maintenance Manager at Benek Engineering Company Limited (BECL),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889904/maintenance-manager-at-benek-engineering-company-l.html,hotnigerianjobs
Stores / Materials Manager at Benek Engineering Company Limited,Stores / Materials Manager at Benek Engineering Company Limited (BECL),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889903/stores-materials-manager-at-benek-engineering-comp.html,hotnigerianjobs
Junior Accountant at Benek Engineering Company Limited,Junior Accountant at Benek Engineering Company Limited (BECL),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889902/junior-accountant-at-engineering-company-limited-b.html,hotnigerianjobs
IT Personnel at Benek Engineering Company Limited,IT Personnel at Benek Engineering Company Limited (BECL),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889899/project-engineers-at-benek-engineering-company-lim.html,hotnigerianjobs
Sidel Job Recruitment,Sidel Job Recruitment (3 Positions),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889879/sidel-job-recruitment-3-positions.html,hotnigerianjobs
Safety Officers at Benek Engineering Company Limited,Safety Officers at Benek Engineering Company Limited (BECL),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889892/safety-officers-at-benek-engineering-company-limit.html,hotnigerianjobs
Sales Representative at Adins Academy,Sales Representative at Adins Academy,Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889890/sales-representative-at-adins-academy.html,hotnigerianjobs
Workshop Supervisors at Benek Engineering Company Limited,Workshop Supervisors at Benek Engineering Company Limited (BECL),Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889896/project-supervisors-at-benek-engineering-company-l.html,hotnigerianjobs
Public Liaison Officer at Benek Engineering Company Limited,Public Liaison Officer at Benek Engineering Company Limited,Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889897/public-liaison-officer-at-benek-engineering-compan.html,hotnigerianjobs
Brokers Sales Executive at The Concept Group,Brokers Sales Executive at The Concept Group,Unknown,,,,,,,"29th Apr, 2026",https://www.hotnigerianjobs.com/hotjobs/889883/brokers-sales-executive-at-the-concept-group.html,hotnigerianjobs
TEMA Thrive Humanitarian Organization,,Unknown,,NGO / Humanitarian,,,,,"April 3, 2026",https://ngojobsite.com/together-we-can-help-every-community-thrive-the-mission-of-tema-thrive-humanitarian-foundation/,ngojobsite
Administrative Officer,Catholic Relief Services (CRS),Bauchi State,,NGO / Humanitarian,,,,,"April 28, 2026",https://ngojobsite.com/administrative-officer-at-catholic-relief-services-crs-4/,ngojobsite
Warehouse Keeper –,Catholic Relief Services (CRS),Sokoto State,,NGO / Humanitarian,,,,,"April 28, 2026",https://ngojobsite.com/warehouse-keeper-field-only-at-catholic-relief-services-crs/,ngojobsite
